time,open,high,low,close,base_asset_volume,number_of_trades,quote_asset_volume
2021-06-25T02:30:00.000Z,0.27864,0.288,0.27741,0.28442,57029298.7,55223,30929482.194298
2021-06-25T02:30:00.000Z,0.27864,0.288,0.27741,0.28442,57029298.7,55223,30929482.194298
2021-06-25T02:45:00.000Z,0.28441,0.28922,0.28226,0.28773,49425344.7,39052,26244216.240967
2021-06-25T02:45:00.000Z,0.28441,0.28922,0.28226,0.28773,49425344.7,39052,26244216.240967
2021-06-25T03:00:00.000Z,0.28783,0.28783,0.28128,0.28412,38824037,27150,20123019.156208
2021-06-25T03:00:00.000Z,0.28783,0.28783,0.28128,0.28412,38824037,27150,20123019.156208
2021-06-25T03:15:00.000Z,0.28411,0.28579,0.27965,0.28315,26654182.7,23347,15778307.673076
2021-06-25T03:15:00.000Z,0.28411,0.28579,0.27965,0.28315,26654182.7,23347,15778307.673076
2021-06-25T03:30:00.000Z,0.28321,0.28559,0.28177,0.28369,19122859.1,15021,10582713.917044
2021-06-25T03:30:00.000Z,0.28321,0.28559,0.28177,0.28369,19122859.1,15021,10582713.917044
2021-06-25T03:45:00.000Z,0.28375,0.28959,0.28305,0.28528,28948847.4,23948,15639985.520451
2021-06-25T03:45:00.000Z,0.28375,0.28959,0.28305,0.28528,28948847.4,23948,15639985.520451
2021-06-25T04:00:00.000Z,0.28526,0.28658,0.28254,0.28469,19997936.4,17088,11464687.021365
2021-06-25T04:00:00.000Z,0.28526,0.28658,0.28254,0.28469,19997936.4,17088,11464687.021365
2021-06-25T04:15:00.000Z,0.28469,0.2872,0.2817,0.28207,15228772.9,14630,9043756.694081
2021-06-25T04:15:00.000Z,0.28469,0.2872,0.2817,0.28207,15228772.9,14630,9043756.694081
2021-06-25T04:30:00.000Z,0.28206,0.28212,0.27696,0.27874,40530296.3,32116,23216192.008585
2021-06-25T04:30:00.000Z,0.28206,0.28212,0.27696,0.27874,40530296.3,32116,23216192.008585
2021-06-25T04:45:00.000Z,0.27874,0.28041,0.27442,0.27674,39801057.6,30025,21654493.793474
2021-06-25T04:45:00.000Z,0.27874,0.28041,0.27442,0.27674,39801057.6,30025,21654493.793474
2021-06-25T05:00:00.000Z,0.27678,0.27849,0.27138,0.27342,39262330.2,29604,22636845.590881
2021-06-25T05:00:00.000Z,0.27678,0.27849,0.27138,0.27342,39262330.2,29604,22636845.590881
2021-06-25T05:15:00.000Z,0.27344,0.27566,0.27155,0.27332,25851472.6,16525,12996851.675135
2021-06-25T05:15:00.000Z,0.27344,0.27566,0.27155,0.27332,25851472.6,16525,12996851.675135
2021-06-25T05:30:00.000Z,0.27332,0.27489,0.26891,0.27143,33690494.6,23966,18201408.54449
2021-06-25T05:30:00.000Z,0.27332,0.27489,0.26891,0.27143,33690494.6,23966,18201408.54449
2021-06-25T05:45:00.000Z,0.27142,0.27273,0.26841,0.27013,23020273,18583,13004741.896361
2021-06-25T05:45:00.000Z,0.27142,0.27273,0.26841,0.27013,23020273,18583,13004741.896361
2021-06-25T06:00:00.000Z,0.27022,0.2745,0.27,0.27253,21009064.2,13247,10915684.422941
2021-06-25T06:00:00.000Z,0.27022,0.2745,0.27,0.27253,21009064.2,13247,10915684.422941
2021-06-25T06:15:00.000Z,0.27253,0.27653,0.2712,0.27373,21515439.2,15024,11683652.023333
2021-06-25T06:15:00.000Z,0.27253,0.27653,0.2712,0.27373,21515439.2,15024,11683652.023333
2021-06-25T06:30:00.000Z,0.27374,0.27446,0.27007,0.27353,20502215.1,14847,10605072.027281
2021-06-25T06:30:00.000Z,0.27374,0.27446,0.27007,0.27353,20502215.1,14847,10605072.027281
2021-06-25T06:45:00.000Z,0.27352,0.27515,0.27188,0.27204,14680321.9,10415,7625956.078951
2021-06-25T06:45:00.000Z,0.27352,0.27515,0.27188,0.27204,14680321.9,10415,7625956.078951
2021-06-25T07:00:00.000Z,0.27207,0.27292,0.26523,0.26548,31405580.4,24183,17848257.126925
2021-06-25T07:00:00.000Z,0.27207,0.27292,0.26523,0.26548,31405580.4,24183,17848257.126925
2021-06-25T07:15:00.000Z,0.26552,0.266,0.26116,0.26197,50218047.8,35219,25801473.517406
2021-06-25T07:15:00.000Z,0.26552,0.266,0.26116,0.26197,50218047.8,35219,25801473.517406
2021-06-25T07:30:00.000Z,0.26195,0.26359,0.25928,0.26106,43312051,29691,24328984.056008
2021-06-25T07:30:00.000Z,0.26195,0.26359,0.25928,0.26106,43312051,29691,24328984.056008
2021-06-25T07:45:00.000Z,0.26112,0.26547,0.26099,0.26498,22108541.8,13557,10350655.278374
2021-06-25T07:45:00.000Z,0.26112,0.26547,0.26099,0.26498,22108541.8,13557,10350655.278374
2021-06-25T08:00:00.000Z,0.26498,0.26556,0.26,0.26049,23170138.1,15761,11832847.313477
2021-06-25T08:00:00.000Z,0.26498,0.26556,0.26,0.26049,23170138.1,15761,11832847.313477
2021-06-25T08:15:00.000Z,0.26059,0.26126,0.25639,0.25927,42211286,28957,22960802.680928
2021-06-25T08:15:00.000Z,0.26059,0.26126,0.25639,0.25927,42211286,28957,22960802.680928
2021-06-25T08:30:00.000Z,0.25927,0.2619,0.25826,0.26093,18512653.2,13024,9035423.710962
2021-06-25T08:30:00.000Z,0.25927,0.2619,0.25826,0.26093,18512653.2,13024,9035423.710962
2021-06-25T08:45:00.000Z,0.26092,0.2639,0.25748,0.26379,27543945.9,18576,13602116.175648
2021-06-25T08:45:00.000Z,0.26092,0.2639,0.25748,0.26379,27543945.9,18576,13602116.175648
2021-06-25T09:00:00.000Z,0.26379,0.2675,0.26209,0.26675,36195491.5,20647,18386105.105128
2021-06-25T09:00:00.000Z,0.26379,0.2675,0.26209,0.26675,36195491.5,20647,18386105.105128
2021-06-25T09:15:00.000Z,0.26674,0.2688,0.26451,0.26507,23979095.6,16814,15120959.675702
2021-06-25T09:15:00.000Z,0.26674,0.2688,0.26451,0.26507,23979095.6,16814,15120959.675702
2021-06-25T09:30:00.000Z,0.26506,0.26529,0.2586,0.25904,23628017.5,17307,15360253.722073
2021-06-25T09:30:00.000Z,0.26506,0.26529,0.2586,0.25904,23628017.5,17307,15360253.722073
2021-06-25T09:45:00.000Z,0.25903,0.26008,0.25436,0.25516,28027937.2,23046,16453684.19376
2021-06-25T09:45:00.000Z,0.25903,0.26008,0.25436,0.25516,28027937.2,23046,16453684.19376
2021-06-25T10:00:00.000Z,0.25512,0.25692,0.25301,0.25615,33630484.7,20758,17337317.591039
2021-06-25T10:00:00.000Z,0.25512,0.25692,0.25301,0.25615,33630484.7,20758,17337317.591039
2021-06-25T10:15:00.000Z,0.25609,0.25799,0.24922,0.24968,37412825.4,26908,23676463.759442
2021-06-25T10:15:00.000Z,0.25609,0.25799,0.24922,0.24968,37412825.4,26908,23676463.759442
2021-06-25T10:30:00.000Z,0.24979,0.25246,0.24629,0.24858,48915088.6,34684,25358621.392897
2021-06-25T10:30:00.000Z,0.24979,0.25246,0.24629,0.24858,48915088.6,34684,25358621.392897
2021-06-25T10:45:00.000Z,0.24857,0.2534,0.248,0.2531,36071821.3,22586,17014057.659482
2021-06-25T10:45:00.000Z,0.24857,0.2534,0.248,0.2531,36071821.3,22586,17014057.659482
2021-06-25T11:00:00.000Z,0.25304,0.25902,0.24893,0.24937,71937608.9,40696,34190408.659548
2021-06-25T11:00:00.000Z,0.25304,0.25902,0.24893,0.24937,71937608.9,40696,34190408.659548
2021-06-25T11:15:00.000Z,0.2494,0.25139,0.2468,0.24827,39288485.8,28145,21525062.885481
2021-06-25T11:15:00.000Z,0.2494,0.25139,0.2468,0.24827,39288485.8,28145,21525062.885481
2021-06-25T11:30:00.000Z,0.24828,0.25331,0.24724,0.25234,36432928,21676,16150326.566833
2021-06-25T11:30:00.000Z,0.24828,0.25331,0.24724,0.25234,36432928,21676,16150326.566833
2021-06-25T11:45:00.000Z,0.25248,0.255,0.25032,0.25166,26535587.5,19002,12943775.717253
2021-06-25T11:45:00.000Z,0.25248,0.255,0.25032,0.25166,26535587.5,19002,12943775.717253
2021-06-25T12:00:00.000Z,0.25168,0.25498,0.24829,0.25407,34222490.2,25917,18634782.460248
2021-06-25T12:00:00.000Z,0.25168,0.25498,0.24829,0.25407,34222490.2,25917,18634782.460248
2021-06-25T12:15:00.000Z,0.25408,0.25666,0.25231,0.25359,22707329.8,18310,13681755.588074
2021-06-25T12:15:00.000Z,0.25408,0.25666,0.25231,0.25359,22707329.8,18310,13681755.588074
2021-06-25T12:30:00.000Z,0.25354,0.25354,0.24938,0.25128,25671896.6,16733,13101217.541891
2021-06-25T12:30:00.000Z,0.25354,0.25354,0.24938,0.25128,25671896.6,16733,13101217.541891
2021-06-25T12:45:00.000Z,0.25128,0.25199,0.24769,0.25189,31037164.2,21771,15353264.184664
2021-06-25T12:45:00.000Z,0.25128,0.25199,0.24769,0.25189,31037164.2,21771,15353264.184664
2021-06-25T13:00:00.000Z,0.25189,0.255,0.2494,0.24989,23116954.1,18778,13669768.720505
2021-06-25T13:00:00.000Z,0.25189,0.255,0.2494,0.24989,23116954.1,18778,13669768.720505
2021-06-25T13:15:00.000Z,0.24988,0.25315,0.24858,0.25175,20713659.8,15321,11078670.356425
2021-06-25T13:15:00.000Z,0.24988,0.25315,0.24858,0.25175,20713659.8,15321,11078670.356425
2021-06-25T13:30:00.000Z,0.25176,0.25497,0.251,0.25438,24018871.8,15299,13608864.177445
2021-06-25T13:30:00.000Z,0.25176,0.25497,0.251,0.25438,24018871.8,15299,13608864.177445
2021-06-25T13:45:00.000Z,0.25439,0.25858,0.25326,0.25616,39778793.9,23206,21473834.036174
2021-06-25T13:45:00.000Z,0.25439,0.25858,0.25326,0.25616,39778793.9,23206,21473834.036174
2021-06-25T14:00:00.000Z,0.25615,0.26618,0.25507,0.26564,68864910.7,42829,33438573.852214
2021-06-25T14:00:00.000Z,0.25615,0.26618,0.25507,0.26564,68864910.7,42829,33438573.852214
2021-06-25T14:15:00.000Z,0.26566,0.26569,0.26107,0.26277,31496540.9,20224,18647446.741887
2021-06-25T14:15:00.000Z,0.26566,0.26569,0.26107,0.26277,31496540.9,20224,18647446.741887
2021-06-25T14:30:00.000Z,0.26275,0.26275,0.25613,0.25632,32404290.6,22201,20973134.77994
2021-06-25T14:30:00.000Z,0.26275,0.26275,0.25613,0.25632,32404290.6,22201,20973134.77994
2021-06-25T14:45:00.000Z,0.25627,0.25972,0.25476,0.25743,29285810.7,17916,14606659.766903
2021-06-25T14:45:00.000Z,0.25627,0.25972,0.25476,0.25743,29285810.7,17916,14606659.766903
2021-06-25T15:00:00.000Z,0.25745,0.25874,0.25057,0.25235,31590429.9,24104,17572759.137102
2021-06-25T15:00:00.000Z,0.25745,0.25874,0.25057,0.25235,31590429.9,24104,17572759.137102
2021-06-25T15:15:00.000Z,0.25237,0.25439,0.25146,0.2534,22146798.6,14591,12872591.581338
2021-06-25T15:15:00.000Z,0.25237,0.25439,0.25146,0.2534,22146798.6,14591,12872591.581338
2021-06-25T15:30:00.000Z,0.25342,0.25701,0.25171,0.25592,34349213.4,16755,14304682.650679
2021-06-25T15:30:00.000Z,0.25342,0.25701,0.25171,0.25592,34349213.4,16755,14304682.650679
2021-06-25T15:45:00.000Z,0.25594,0.25741,0.2514,0.25236,15864486.9,12721,9227580.851553
2021-06-25T15:45:00.000Z,0.25594,0.25741,0.2514,0.25236,15864486.9,12721,9227580.851553
2021-06-25T16:00:00.000Z,0.25236,0.25588,0.25164,0.25342,16325666.3,12604,8355167.757985
2021-06-25T16:00:00.000Z,0.25236,0.25588,0.25164,0.25342,16325666.3,12604,8355167.757985
2021-06-25T16:15:00.000Z,0.2535,0.25444,0.24286,0.24336,45543315.2,30821,28674146.551994
2021-06-25T16:15:00.000Z,0.2535,0.25444,0.24286,0.24336,45543315.2,30821,28674146.551994
2021-06-25T16:30:00.000Z,0.24336,0.247,0.23886,0.24089,71900123.5,38881,34391438.122373
2021-06-25T16:30:00.000Z,0.24336,0.247,0.23886,0.24089,71900123.5,38881,34391438.122373
2021-06-25T16:45:00.000Z,0.24089,0.24266,0.23501,0.23739,54941609.4,31442,27679310.359412
2021-06-25T16:45:00.000Z,0.24089,0.24266,0.23501,0.23739,54941609.4,31442,27679310.359412
2021-06-25T17:00:00.000Z,0.23739,0.24226,0.23578,0.23963,39123408.7,20668,16026912.745704
2021-06-25T17:00:00.000Z,0.23739,0.24226,0.23578,0.23963,39123408.7,20668,16026912.745704
2021-06-25T17:15:00.000Z,0.23966,0.24174,0.236,0.23676,20989409.3,17177,10552244.613963
2021-06-25T17:15:00.000Z,0.23966,0.24174,0.236,0.23676,20989409.3,17177,10552244.613963
2021-06-25T17:30:00.000Z,0.23689,0.23837,0.2295,0.23011,50531151.8,38303,30155527.206703
2021-06-25T17:30:00.000Z,0.23689,0.23837,0.2295,0.23011,50531151.8,38303,30155527.206703
2021-06-25T17:45:00.000Z,0.23013,0.23494,0.23013,0.23214,41449476.9,24265,20319998.991859
2021-06-25T17:45:00.000Z,0.23013,0.23494,0.23013,0.23214,41449476.9,24265,20319998.991859
2021-06-25T18:00:00.000Z,0.23218,0.23789,0.22886,0.23692,47736400.2,24897,21188603.262407
2021-06-25T18:00:00.000Z,0.23218,0.23789,0.22886,0.23692,47736400.2,24897,21188603.262407
2021-06-25T18:15:00.000Z,0.23702,0.24015,0.2353,0.23755,42066763.1,20230,17287292.977334
2021-06-25T18:15:00.000Z,0.23702,0.24015,0.2353,0.23755,42066763.1,20230,17287292.977334
2021-06-25T18:30:00.000Z,0.23758,0.24198,0.23512,0.241,29534942.2,16069,12923928.406766
2021-06-25T18:30:00.000Z,0.23758,0.24198,0.23512,0.241,29534942.2,16069,12923928.406766
2021-06-25T18:45:00.000Z,0.24096,0.24181,0.23811,0.23947,18866578.4,12123,8652218.973702
2021-06-25T18:45:00.000Z,0.24096,0.24181,0.23811,0.23947,18866578.4,12123,8652218.973702
2021-06-25T19:00:00.000Z,0.23947,0.24077,0.23522,0.23941,19661498.3,11168,8600182.328666
2021-06-25T19:00:00.000Z,0.23947,0.24077,0.23522,0.23941,19661498.3,11168,8600182.328666
2021-06-25T19:15:00.000Z,0.23948,0.24614,0.23938,0.24515,34130826.6,20709,16256597.4699
2021-06-25T19:15:00.000Z,0.23948,0.24614,0.23938,0.24515,34130826.6,20709,16256597.4699
2021-06-25T19:30:00.000Z,0.24522,0.24534,0.24227,0.24353,12218198.1,8504,5869161.017192
2021-06-25T19:30:00.000Z,0.24522,0.24534,0.24227,0.24353,12218198.1,8504,5869161.017192
2021-06-25T19:45:00.000Z,0.24352,0.24585,0.24042,0.24559,14661959.5,9991,7800496.242667
2021-06-25T19:45:00.000Z,0.24352,0.24585,0.24042,0.24559,14661959.5,9991,7800496.242667
2021-06-25T20:00:00.000Z,0.24559,0.2492,0.24282,0.2466,35313460.1,19799,16836895.281631
2021-06-25T20:00:00.000Z,0.24559,0.2492,0.24282,0.2466,35313460.1,19799,16836895.281631
2021-06-25T20:15:00.000Z,0.24652,0.25275,0.2465,0.2524,27229358.6,19682,12527237.101781
2021-06-25T20:15:00.000Z,0.24652,0.25275,0.2465,0.2524,27229358.6,19682,12527237.101781
2021-06-25T20:30:00.000Z,0.25228,0.25488,0.2507,0.25244,30396047.5,19428,14840430.981771
2021-06-25T20:30:00.000Z,0.25228,0.25488,0.2507,0.25244,30396047.5,19428,14840430.981771
2021-06-25T20:45:00.000Z,0.25244,0.25547,0.24966,0.25104,28554196.4,15054,13154304.582277
2021-06-25T20:45:00.000Z,0.25244,0.25547,0.24966,0.25104,28554196.4,15054,13154304.582277
2021-06-25T21:00:00.000Z,0.251,0.25105,0.24212,0.24299,29479469.8,18956,15603150.765627
2021-06-25T21:00:00.000Z,0.251,0.25105,0.24212,0.24299,29479469.8,18956,15603150.765627
2021-06-25T21:15:00.000Z,0.24298,0.24547,0.24101,0.24381,26101974.5,14199,13707631.600971
2021-06-25T21:15:00.000Z,0.24298,0.24547,0.24101,0.24381,26101974.5,14199,13707631.600971
2021-06-25T21:30:00.000Z,0.2438,0.24989,0.24137,0.24719,14626299.8,11436,7011746.544966
2021-06-25T21:30:00.000Z,0.2438,0.24989,0.24137,0.24719,14626299.8,11436,7011746.544966
2021-06-25T21:45:00.000Z,0.24722,0.24824,0.24224,0.24435,14020268.7,9456,6362177.871234
2021-06-25T21:45:00.000Z,0.24722,0.24824,0.24224,0.24435,14020268.7,9456,6362177.871234
2021-06-25T22:00:00.000Z,0.24437,0.24616,0.24187,0.24483,11458353.4,9807,5035628.420598
2021-06-25T22:00:00.000Z,0.24437,0.24616,0.24187,0.24483,11458353.4,9807,5035628.420598
2021-06-25T22:15:00.000Z,0.24485,0.24658,0.24401,0.24495,7960034.8,6689,3901698.583387
2021-06-25T22:15:00.000Z,0.24485,0.24658,0.24401,0.24495,7960034.8,6689,3901698.583387
2021-06-25T22:30:00.000Z,0.24492,0.24541,0.23556,0.23556,33001794.8,18163,14817216.967822
2021-06-25T22:30:00.000Z,0.24492,0.24541,0.23556,0.23556,33001794.8,18163,14817216.967822
2021-06-25T22:45:00.000Z,0.23555,0.23899,0.23333,0.23501,28585124.1,18080,12905277.410509
2021-06-25T22:45:00.000Z,0.23555,0.23899,0.23333,0.23501,28585124.1,18080,12905277.410509
2021-06-25T23:00:00.000Z,0.23505,0.24037,0.23379,0.24005,14102586.8,10046,6975326.244361
2021-06-25T23:00:00.000Z,0.23505,0.24037,0.23379,0.24005,14102586.8,10046,6975326.244361
2021-06-25T23:15:00.000Z,0.24005,0.24172,0.23613,0.23814,17336550.2,9901,7430757.223391
2021-06-25T23:15:00.000Z,0.24005,0.24172,0.23613,0.23814,17336550.2,9901,7430757.223391
2021-06-25T23:30:00.000Z,0.23804,0.2425,0.23776,0.24202,12728394.6,8655,6226427.449454
2021-06-25T23:30:00.000Z,0.23804,0.2425,0.23776,0.24202,12728394.6,8655,6226427.449454
2021-06-25T23:45:00.000Z,0.242,0.24412,0.23741,0.23745,9850802.4,8061,4717813.977963
2021-06-25T23:45:00.000Z,0.242,0.24412,0.23741,0.23745,9850802.4,8061,4717813.977963
2021-06-26T00:00:00.000Z,0.23748,0.24139,0.2345,0.23984,35272745.2,21597,15891992.281217
2021-06-26T00:15:00.000Z,0.23981,0.2445,0.23869,0.24313,24065128,13654,10193429.505223
2021-06-26T00:30:00.000Z,0.24316,0.24799,0.24316,0.24568,23871494.8,15881,11246397.136361
2021-06-26T00:45:00.000Z,0.24574,0.24941,0.24574,0.2478,16181167.2,9759,7946643.127943
2021-06-26T01:00:00.000Z,0.24778,0.249,0.24242,0.24281,15547754.9,10704,8034821.271727
2021-06-26T01:15:00.000Z,0.24276,0.24425,0.23944,0.24086,12951170.4,8968,6139202.775264
2021-06-26T01:30:00.000Z,0.24086,0.24144,0.23807,0.2394,13979227.7,8818,6097197.1926
2021-06-26T01:45:00.000Z,0.23936,0.24466,0.23778,0.24392,16060884.5,10340,7285125.459992
2021-06-26T02:00:00.000Z,0.24407,0.24573,0.24183,0.24477,11079582,8202,5744515.119341
2021-06-26T02:15:00.000Z,0.24478,0.24527,0.24025,0.24075,7102249.5,5590,3657499.848921
2021-06-26T02:30:00.000Z,0.24068,0.24295,0.23869,0.24283,8473497.7,6909,4023913.177367
2021-06-26T02:45:00.000Z,0.24287,0.24444,0.2423,0.2429,9878285.6,6980,4893168.330824
2021-06-26T03:00:00.000Z,0.24284,0.24574,0.24278,0.24379,10731005.7,7101,4631462.212522
2021-06-26T03:15:00.000Z,0.24375,0.24469,0.24167,0.24387,6041428.4,5606,3180344.502119
2021-06-26T03:30:00.000Z,0.24385,0.24738,0.24384,0.24574,11218980.9,8550,5531269.990136
2021-06-26T03:45:00.000Z,0.24577,0.2467,0.24377,0.24463,9601838.9,5848,4092933.412645
2021-06-26T04:00:00.000Z,0.24471,0.24938,0.24471,0.2468,14647048.3,10031,7899175.993565
2021-06-26T04:15:00.000Z,0.2468,0.24835,0.24482,0.24596,9105050.4,6215,4478529.682647
2021-06-26T04:30:00.000Z,0.24594,0.24878,0.24573,0.24866,8920740.1,5639,4324218.725372
2021-06-26T04:45:00.000Z,0.24869,0.254,0.24802,0.25382,27518136.7,18011,12526975.796076
2021-06-26T05:00:00.000Z,0.25379,0.2554,0.25183,0.25286,29679502.6,16834,14923510.070085
2021-06-26T05:15:00.000Z,0.25284,0.25285,0.24974,0.25181,16219950.2,8966,7776542.553544
2021-06-26T05:30:00.000Z,0.25182,0.25235,0.24915,0.24993,9711865.6,5574,4569341.66107
2021-06-26T05:45:00.000Z,0.24993,0.25223,0.24968,0.25141,9756443.7,5736,4626014.707056
2021-06-26T06:00:00.000Z,0.25143,0.2545,0.25,0.25336,13810521.9,9015,6589151.370321
2021-06-26T06:15:00.000Z,0.25336,0.25442,0.25142,0.25277,10863907.1,7707,5542581.581967
2021-06-26T06:30:00.000Z,0.25269,0.25343,0.24607,0.24674,14492980.4,10387,7507055.630757
2021-06-26T06:45:00.000Z,0.24677,0.24786,0.24271,0.244,27167885.3,15153,13352642.064248
2021-06-26T07:00:00.000Z,0.24396,0.24539,0.2395,0.24012,28341115.7,17838,14212954.262857
2021-06-26T07:15:00.000Z,0.24011,0.24144,0.23729,0.2389,30694775.5,16238,13969140.696371
2021-06-26T07:30:00.000Z,0.23882,0.23986,0.2332,0.23533,38191495.1,19686,17754335.19731
2021-06-26T07:45:00.000Z,0.23533,0.23732,0.23363,0.23495,29551578.7,15755,14671873.676348
2021-06-26T08:00:00.000Z,0.23497,0.23677,0.23062,0.23135,46637017.5,22914,20729472.738626
2021-06-26T08:15:00.000Z,0.23131,0.23572,0.23057,0.23484,25749415.2,14415,13085039.058053
2021-06-26T08:30:00.000Z,0.23489,0.23888,0.23322,0.23482,47589776.7,19608,21436806.547567
2021-06-26T08:45:00.000Z,0.23481,0.23735,0.23256,0.235,19988390.4,10804,8610282.392486
2021-06-26T09:00:00.000Z,0.23496,0.23744,0.23362,0.23432,22470556.9,12146,11545634.536564
2021-06-26T09:15:00.000Z,0.23437,0.23866,0.2337,0.23814,20934019.1,11151,10780642.165103
2021-06-26T09:30:00.000Z,0.23813,0.24322,0.23712,0.23962,34781322.9,18859,15572148.431843
2021-06-26T09:45:00.000Z,0.23957,0.24404,0.23882,0.24114,23127732,11255,9643369.656366
2021-06-26T10:00:00.000Z,0.24117,0.244,0.23917,0.24038,22733282.6,11734,10336633.675145
2021-06-26T10:15:00.000Z,0.24029,0.2415,0.23895,0.2395,11081829.1,6713,4998722.663642
2021-06-26T10:30:00.000Z,0.23939,0.23975,0.2346,0.2348,26796356.8,11578,11405891.594925
2021-06-26T10:45:00.000Z,0.2348,0.23933,0.2337,0.23849,15213229.5,9191,6991050.744416
2021-06-26T11:00:00.000Z,0.23849,0.24344,0.23841,0.24085,22598771.6,14213,10888284.307818
2021-06-26T11:15:00.000Z,0.24075,0.24231,0.23929,0.24057,8502610,6545,4392649.422509
2021-06-26T11:30:00.000Z,0.24052,0.24369,0.24,0.24212,10496996.6,7410,5416502.664752
2021-06-26T11:45:00.000Z,0.24212,0.24503,0.24151,0.24458,16193313.9,10303,7117959.144451
2021-06-26T12:00:00.000Z,0.24458,0.24508,0.24168,0.24225,10733909.5,7653,6089616.357281
2021-06-26T12:15:00.000Z,0.24227,0.24455,0.24046,0.24325,14480135.1,8056,6627365.527566
2021-06-26T12:30:00.000Z,0.24335,0.24388,0.24135,0.24135,10201348.8,5612,4375934.130129
2021-06-26T12:45:00.000Z,0.24134,0.24218,0.23884,0.23905,13008565.3,8479,6678883.871789
2021-06-26T13:00:00.000Z,0.23906,0.24142,0.23899,0.24074,7742847,5398,3875146.699187
2021-06-26T13:15:00.000Z,0.24064,0.24272,0.23968,0.23993,10427011.4,7330,5316994.426843
2021-06-26T13:30:00.000Z,0.23982,0.24026,0.2364,0.23685,17364230.6,10693,7913719.581323
2021-06-26T13:45:00.000Z,0.23684,0.23796,0.23493,0.23658,22058491.6,11556,9474881.689443
2021-06-26T14:00:00.000Z,0.23654,0.23745,0.2334,0.23409,16493471.5,10227,7892313.220662
2021-06-26T14:15:00.000Z,0.23408,0.23818,0.23354,0.23746,16289888.3,9747,6928700.605566
2021-06-26T14:30:00.000Z,0.23754,0.23986,0.2366,0.23934,15480137.3,9235,7340497.467949
2021-06-26T14:45:00.000Z,0.23932,0.2423,0.23782,0.23986,13779784.9,9854,6216431.36944
2021-06-26T15:00:00.000Z,0.23987,0.24117,0.23727,0.23896,9827976.6,7474,5262724.585485
2021-06-26T15:15:00.000Z,0.23891,0.24013,0.23601,0.23742,10830791.6,7723,4977170.595313
2021-06-26T15:30:00.000Z,0.23738,0.23887,0.23552,0.23853,7623113.2,5939,4098270.739388
2021-06-26T15:45:00.000Z,0.23858,0.24165,0.23794,0.24057,15992448.8,8657,7110233.806905
2021-06-26T16:00:00.000Z,0.24058,0.24148,0.2365,0.23675,11892076.4,8313,5847075.765625
2021-06-26T16:15:00.000Z,0.23678,0.2387,0.23512,0.2385,10756526.6,7602,5470931.733615
2021-06-26T16:30:00.000Z,0.23845,0.23923,0.23591,0.23618,7944181,6257,3932390.282992
2021-06-26T16:45:00.000Z,0.23618,0.23898,0.23554,0.2384,7111825.9,5909,3641596.584102
2021-06-26T17:00:00.000Z,0.23838,0.23947,0.23734,0.23784,4765163.9,4802,2528336.268979
2021-06-26T17:15:00.000Z,0.2378,0.23878,0.23584,0.23667,6942796.6,7422,3955683.770188
2021-06-26T17:30:00.000Z,0.23666,0.23792,0.23582,0.23781,6047570.8,4766,2773838.03949
2021-06-26T17:45:00.000Z,0.23781,0.242,0.23722,0.24091,13781277.5,8581,5525826.119734
2021-06-26T18:00:00.000Z,0.24091,0.2421,0.23927,0.24129,9811547.5,6576,4291838.4765
2021-06-26T18:15:00.000Z,0.24131,0.24194,0.23954,0.23987,7701537.6,4902,3670777.608479
2021-06-26T18:30:00.000Z,0.23984,0.2407,0.23878,0.23911,5235405.5,4403,2494843.898405
2021-06-26T18:45:00.000Z,0.23911,0.24049,0.2384,0.23971,3792655.3,3389,1801284.023209
2021-06-26T19:00:00.000Z,0.23971,0.24109,0.23907,0.24063,6375414,4281,2493183.304107
2021-06-26T19:15:00.000Z,0.24064,0.2408,0.23886,0.23936,4081107.1,3064,1658160.120241
2021-06-26T19:30:00.000Z,0.23932,0.24048,0.23873,0.24013,3645044.9,2885,1665377.338304
2021-06-26T19:45:00.000Z,0.24018,0.24026,0.23882,0.23959,2973543.1,2610,1442274.664668
2021-06-26T20:00:00.000Z,0.23963,0.23996,0.23645,0.23678,6224934,5513,3235861.862631
2021-06-26T20:15:00.000Z,0.23677,0.2381,0.23607,0.23732,5658755.4,3686,2426509.74112
2021-06-26T20:30:00.000Z,0.23732,0.23835,0.23702,0.23759,3077082.9,2339,1209534.618051
2021-06-26T20:45:00.000Z,0.23759,0.23778,0.235,0.2361,7018706.6,4509,3058526.460775
2021-06-26T21:00:00.000Z,0.23605,0.23673,0.23425,0.23518,5903115.7,4133,3142044.224504
2021-06-26T21:15:00.000Z,0.23511,0.2375,0.23462,0.23609,4777387,3028,2178056.758533
2021-06-26T21:30:00.000Z,0.23609,0.23809,0.23573,0.23671,3349819.8,2446,1695320.416998
2021-06-26T21:45:00.000Z,0.23671,0.2385,0.23651,0.23813,4687693.6,2881,2021723.452113
2021-06-26T22:00:00.000Z,0.2381,0.24018,0.238,0.23966,7110252.8,4822,3266008.272168
2021-06-26T22:15:00.000Z,0.23971,0.23999,0.2385,0.23905,4089277.1,2818,2115990.979895
2021-06-26T22:30:00.000Z,0.23909,0.24158,0.239,0.24103,8909903.7,5427,4790590.974677
2021-06-26T22:45:00.000Z,0.24109,0.24132,0.24004,0.24086,5122125.1,3265,2249243.627044
